date,signal_date,execution_date,ticker,action,shares,reference_close,execution_price,execution_price_kind,dollars,commission_dollars,execution_impact_dollars,cost_calibration_status,regime_used_for_execution,raw_regime_signal_same_day,trigger_reasons,reason,data_source,market_timezone,report_generated_at_utc,data_timestamp,price_frequency,price_adjustment_policy,strategy_contract_version,rule_fingerprint,strategy_fingerprint,portfolio_contract_fingerprint,split_manifest_fingerprint,full_model_fingerprint,model_governance_fingerprint,incumbent_model_id,incumbent_model_fingerprint
2021-02-02,2021-02-01,2021-02-02,SMH,SELL,0.906176,115.8072,115.7377,model_close_with_configured_impact_not_historical_fill,104.88,0.0524,0.063,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-02-02,2021-02-01,2021-02-02,MSFT,SELL,0.987835,228.783,228.6457,model_close_with_configured_impact_not_historical_fill,225.86,0.1129,0.1356,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-02-02,2021-02-01,2021-02-02,SPY,BUY,0.208089,354.1994,354.4119,model_close_with_configured_impact_not_historical_fill,73.75,0.0369,0.0442,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-03-02,2021-03-01,2021-03-02,SMH,SELL,1.017285,116.7095,116.6395,model_close_with_configured_impact_not_historical_fill,118.66,0.0593,0.0712,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-03-02,2021-03-01,2021-03-02,SPY,SELL,0.172845,358.8317,358.6164,model_close_with_configured_impact_not_historical_fill,61.99,0.031,0.0372,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-03-02,2021-03-01,2021-03-02,QQQ,BUY,0.557434,308.2906,308.4755,model_close_with_configured_impact_not_historical_fill,171.95,0.086,0.1031,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-03-02,2021-03-01,2021-03-02,MSFT,BUY,0.291302,223.9079,224.0422,model_close_with_configured_impact_not_historical_fill,65.26,0.0326,0.0391,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-04-05,2021-04-01,2021-04-05,SMH,SELL,1.143734,124.7531,124.6783,model_close_with_configured_impact_not_historical_fill,142.6,0.0713,0.0856,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-04-05,2021-04-01,2021-04-05,MSFT,SELL,0.388982,238.4604,238.3174,model_close_with_configured_impact_not_historical_fill,92.7,0.0464,0.0557,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-04-05,2021-04-01,2021-04-05,QQQ,BUY,0.177442,320.936,321.1286,model_close_with_configured_impact_not_historical_fill,56.98,0.0285,0.0342,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-05-04,2021-05-03,2021-05-04,QQQ,SELL,0.43407,320.0538,319.8618,model_close_with_configured_impact_not_historical_fill,138.84,0.0694,0.0834,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-05-04,2021-05-03,2021-05-04,MSFT,SELL,0.332687,237.235,237.0926,model_close_with_configured_impact_not_historical_fill,78.88,0.0394,0.0474,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-05-04,2021-05-03,2021-05-04,SPY,SELL,0.356672,387.0929,386.8607,model_close_with_configured_impact_not_historical_fill,137.98,0.069,0.0828,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-05-04,2021-05-03,2021-05-04,SMH,BUY,3.635214,115.0746,115.1437,model_close_with_configured_impact_not_historical_fill,418.57,0.2093,0.251,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-06-02,2021-06-01,2021-06-02,SMH,SELL,2.142231,121.4202,121.3474,model_close_with_configured_impact_not_historical_fill,259.95,0.13,0.1561,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-06-02,2021-06-01,2021-06-02,QQQ,BUY,0.205553,323.2821,323.476,model_close_with_configured_impact_not_historical_fill,66.49,0.0332,0.0399,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-06-02,2021-06-01,2021-06-02,MSFT,BUY,0.41706,237.3112,237.4536,model_close_with_configured_impact_not_historical_fill,99.03,0.0495,0.0594,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-07-02,2021-07-01,2021-07-02,QQQ,SELL,0.397423,348.0837,347.8749,model_close_with_configured_impact_not_historical_fill,138.25,0.0691,0.083,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-07-02,2021-07-01,2021-07-02,MSFT,SELL,1.331477,266.4353,266.2754,model_close_with_configured_impact_not_historical_fill,354.54,0.1773,0.2129,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-07-02,2021-07-01,2021-07-02,SMH,BUY,1.274183,126.0387,126.1143,model_close_with_configured_impact_not_historical_fill,160.69,0.0803,0.0964,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-07-02,2021-07-01,2021-07-02,SPY,BUY,0.225562,405.2901,405.5333,model_close_with_configured_impact_not_historical_fill,91.47,0.0457,0.0549,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-08-03,2021-08-02,2021-08-03,SMH,SELL,0.383549,129.7258,129.6479,model_close_with_configured_impact_not_historical_fill,49.73,0.0249,0.0299,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-08-03,2021-08-02,2021-08-03,MSFT,SELL,0.250601,275.5228,275.3575,model_close_with_configured_impact_not_historical_fill,69.0,0.0345,0.0414,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-09-02,2021-09-01,2021-09-02,QQQ,SELL,0.244552,369.2032,368.9817,model_close_with_configured_impact_not_historical_fill,90.24,0.0451,0.0542,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2021-09-02,2021-09-01,2021-09-02,MSFT,SELL,0.50119,289.5427,289.369,model_close_with_configured_impact_not_historical_fill,145.03,0.0725,0.0871,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
