ticker,strategy,engine,strategy_contract,strategy_contract_version,rule_fingerprint,strategy_fingerprint,cost_assumption_source,execution_assumption,tested_entry_rule,tested_risk_rule,raw_signal_count,effective_samples,closed_trade_count,sample_count,trade_count,executed_entry_count,open_position_count,lookback_start,lookback_end,forward_horizon,valid,min_sample_required,description,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_worst_day,strategy_best_day,buy_hold_return_same_window,alpha_vs_buy_hold,trade_win_rate,avg_trade_return,median_trade_return,worst_trade_return,best_trade_return,latest_entry_signal_active,latest_exit_signal_active,latest_position_active,reason,data_source,market_timezone,report_generated_at_utc,price_frequency,price_adjustment_policy,data_timestamp,price_basis
RKLB,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,45,16,16,16,16,16,0,2021-08-24,2026-07-10,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.0179,-0.0037,0.081,-0.3104,-0.1257,0.1165,6.0043,-6.0222,0.3125,0.0032,-0.0343,-0.1277,0.2485,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-10,adjusted
DDOG,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,23,11,11,11,11,11,0,2019-09-19,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,-0.0974,-0.015,-0.0729,-0.3695,-0.1011,0.0832,5.9305,-6.0279,0.2727,-0.0055,-0.0095,-0.1211,0.2527,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
QCOM,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,49,5,5,5,5,5,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.047,-0.0022,-0.0222,-0.1365,-0.1098,0.116,5.9945,-6.0415,0.4,-0.0094,-0.0189,-0.0325,0.0221,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
APP,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,33,5,5,5,5,5,0,2021-04-15,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.412,-0.0968,-0.9713,-0.4266,-0.1636,0.0353,5.7922,-6.2042,0.2,-0.0975,-0.1495,-0.1655,0.0238,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
GRID,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,13,0,0,0,0,0,0,2009-11-17,2026-07-10,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,0.0,0.0,,0.0,0.0,0.0,6.361,-6.361,,,,,,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-10,adjusted
GRID,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,3,0,0,0,0,0,0,2009-11-17,2026-07-10,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,0.0,0.0,,0.0,0.0,0.0,6.361,-6.361,,,,,,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-10,adjusted
ADBE,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,46,5,5,5,5,5,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.1383,-0.0069,-0.1631,-0.2064,-0.1369,0.0392,6.4778,-6.6161,0.2,-0.0288,-0.0161,-0.0928,0.0028,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
ADBE,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,15,5,5,5,5,5,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,-0.2108,-0.011,-0.2395,-0.2732,-0.1369,0.0392,6.4778,-6.6886,0.2,-0.0453,-0.02,-0.1005,0.0028,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
XLV,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,4,0,0,0,0,0,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,0.0,0.0,,0.0,0.0,0.0,6.7855,-6.7855,,,,,,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
XLV,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,5,0,0,0,0,0,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,0.0,0.0,,0.0,0.0,0.0,6.7855,-6.7855,,,,,,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
INTC,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,24,11,11,11,11,11,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,-0.2443,-0.013,-0.2348,-0.3656,-0.0903,0.0761,7.0805,-7.3248,0.1818,-0.0238,-0.0178,-0.1268,0.0547,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
INTC,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,41,8,8,8,8,8,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.2794,-0.0151,-0.2446,-0.3789,-0.0903,0.0723,7.0805,-7.3599,0.125,-0.0388,-0.0357,-0.1268,0.0547,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
GLD,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,6,1,1,1,1,1,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.0626,-0.003,-0.1651,-0.089,-0.0743,0.0246,7.6506,-7.7132,0.0,-0.0626,-0.0626,-0.0626,-0.0626,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
GLD,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,5,2,2,2,2,2,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,-0.0979,-0.0048,-0.2563,-0.1234,-0.0743,0.0246,7.6506,-7.7485,0.0,-0.0502,-0.0502,-0.0626,-0.0378,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
SPY,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,2,0,0,0,0,0,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,0.0,0.0,,0.0,0.0,0.0,8.2677,-8.2677,,,,,,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
SPY,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,3,0,0,0,0,0,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,0.0,0.0,,0.0,0.0,0.0,8.2677,-8.2677,,,,,,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
CSCO,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,25,1,1,1,1,1,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.0148,-0.0007,-0.3253,-0.0148,-0.0077,0.0,8.4487,-8.4635,0.0,-0.0148,-0.0148,-0.0148,-0.0148,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
CSCO,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,8,2,2,2,2,2,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,-0.0259,-0.0012,-0.183,-0.0259,-0.0246,0.0148,8.4487,-8.4746,0.0,-0.013,-0.013,-0.0148,-0.0112,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
NRG,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,57,11,11,11,11,11,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,0.2291,0.0096,0.2023,-0.1184,-0.0583,0.103,9.4851,-9.256,0.6364,0.0218,0.0146,-0.072,0.2015,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
NRG,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,27,11,11,11,11,11,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,-0.1063,-0.0052,-0.0694,-0.242,-0.0997,0.103,9.4851,-9.5914,0.6364,-0.0072,0.0064,-0.1892,0.1018,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MDB,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,48,10,10,10,10,10,0,2017-10-19,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,0.1453,0.0157,0.2191,-0.221,-0.0606,0.0918,9.7474,-9.6021,0.4,0.0185,-0.0125,-0.0945,0.312,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MDB,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,21,9,9,9,9,9,0,2017-10-19,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,0.0408,0.0046,0.0962,-0.2959,-0.0615,0.0918,9.7474,-9.7066,0.2222,0.0097,-0.0185,-0.0945,0.312,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
IGV,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,8,0,0,0,0,0,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,0.0,0.0,,0.0,0.0,0.0,10.449,-10.449,,,,,,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
IGV,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,20,1,1,1,1,1,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,-0.039,-0.0019,-0.1258,-0.0651,-0.0373,0.0439,10.449,-10.488,0.0,-0.039,-0.039,-0.039,-0.039,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MCHP,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,15,2,2,2,2,2,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,A short pullback rebounds while 20-day relative strength stays positive.,0.0492,0.0022,0.1173,-0.0686,-0.0262,0.0643,11.3128,-11.2636,1.0,0.0244,0.0244,0.0099,0.0389,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MCHP,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,31,1,1,1,1,1,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,False,20,Five-day pullback reclaims the 5-day average.,0.0389,0.0018,0.0958,-0.0686,-0.0262,0.0643,11.3128,-11.2739,1.0,0.0389,0.0389,0.0389,0.0389,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
