date,strategy_value,regime,raw_regime_signal_same_day,execution_assumption,cash,cash_weight,QQQ_weight,SMH_weight,MSFT_weight,SPY_weight,tech_ai_concentration,semiconductor_exposure,MSFT_exposure
2005-04-07,19373.4258,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.147639,0.300022,0.249512,0.203313,0.099514,0.752847,0.249512,0.203313
2005-04-08,19254.4311,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.148552,0.299424,0.249671,0.203266,0.099088,0.752361,0.249671,0.203266
2005-04-11,19193.9891,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.14902,0.299056,0.248298,0.204151,0.099475,0.751505,0.248298,0.204151
2005-04-12,19267.8641,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.148448,0.299379,0.246348,0.206219,0.099606,0.751946,0.246348,0.206219
2005-04-13,19006.2659,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.150491,0.298532,0.244445,0.206745,0.099786,0.749723,0.244445,0.206745
2005-04-14,18795.9143,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.152176,0.297604,0.243245,0.207389,0.099587,0.748238,0.243245,0.207389
2005-04-15,18436.1552,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.155145,0.296498,0.240046,0.208202,0.100109,0.744746,0.240046,0.208202
2005-04-18,18529.4291,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.154364,0.29509,0.241872,0.208763,0.099911,0.745725,0.241872,0.208763
2005-04-19,18676.4221,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.153149,0.29479,0.245197,0.206952,0.099912,0.746939,0.245197,0.206952
2005-04-20,18478.3222,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.154791,0.295515,0.243582,0.206538,0.099574,0.745634,0.243582,0.206538
2005-04-21,18940.0027,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.151018,0.296303,0.244519,0.209126,0.099034,0.749948,0.244519,0.209126
2005-04-22,18705.2799,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.152913,0.295176,0.242446,0.209569,0.099896,0.747191,0.242446,0.209569
2005-04-25,18790.6145,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.152219,0.296222,0.242762,0.2087,0.100097,0.747685,0.242762,0.2087
2005-04-26,18676.235,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.153151,0.295298,0.243774,0.208046,0.099731,0.747118,0.243774,0.208046
2005-04-27,18752.6249,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.152527,0.294515,0.244122,0.209123,0.099713,0.74776,0.244122,0.209123
2005-04-28,18565.6942,warmup_base,warmup_base,"previous-day regime signal, current-day close execution",2860.2803,0.154063,0.294514,0.245305,0.206664,0.099454,0.746483,0.245305,0.206664
